BusinessDate,CLS,BKC,OrderSource,Orders,SubTotal,Whoppers,Jrs,Duos,DuoOrders,DuoSubTotal
06/30/2023,1040,1734,Delivery,7,112.24,2,2,0,0,0
06/30/2023,1040,1734,Store,507,5738.13,84,114,29,28,276.44
07/01/2023,1040,1734,Delivery,10,199.91,1,0,0,0,0
07/01/2023,1040,1734,Store,339,3804.98,61,84,25,25,252.84
07/02/2023,1040,1734,Delivery,3,40.65,1,1,0,0,0
07/02/2023,1040,1734,Store,278,3267.79,39,56,13,11,162.23
07/03/2023,1040,1734,Delivery,3,73.46,1,1,0,0,0
07/03/2023,1040,1734,Store,403,4505.69,66,75,18,17,212.32
07/04/2023,1040,1734,Delivery,2,33.67,0,0,0,0,0
07/04/2023,1040,1734,Store,266,2966.8,56,62,17,15,184.9
07/05/2023,1040,1734,Delivery,6,362.17,6,7,0,0,0
07/05/2023,1040,1734,Store,467,4840.68,70,104,34,32,345.97
07/06/2023,1040,1734,Delivery,7,138.51,1,0,0,0,0
07/06/2023,1040,1734,Store,478,5357.29,88,94,24,22,195.98
07/07/2023,1040,1734,Delivery,6,153.98,2,0,0,0,0
07/07/2023,1040,1734,Store,521,5688.53,98,109,30,28,282.73
07/08/2023,1040,1734,Delivery,3,56.44,0,0,0,0,0
07/08/2023,1040,1734,Store,380,4265.99,76,95,28,25,276.19
07/09/2023,1040,1734,Delivery,4,104.92,1,1,0,0,0
07/09/2023,1040,1734,Store,243,3237.74,59,50,12,12,142.45
07/10/2023,1040,1734,Delivery,8,201.89,4,0,0,0,0
07/10/2023,1040,1734,Store,497,5235.7,70,103,30,27,272.67
07/11/2023,1040,1734,Delivery,8,156.24,1,0,0,0,0
07/11/2023,1040,1734,Store,450,4737.29,73,100,29,28,276.75
07/12/2023,1040,1734,Delivery,7,127.58,2,0,0,0,0
07/12/2023,1040,1734,Store,438,4773.99,81,87,25,22,323.08
07/13/2023,1040,1734,Delivery,10,195.85,1,1,0,0,0
07/13/2023,1040,1734,Store,488,5136.65,67,115,32,31,305.24
07/14/2023,1040,1734,Delivery,6,156.64,1,0,0,0,0
07/14/2023,1040,1734,Store,480,5606.05,78,79,19,16,219.7
07/15/2023,1040,1734,Delivery,4,75.26,0,0,0,0,0
07/15/2023,1040,1734,Store,350,4014.87,74,91,25,22,277.56
07/16/2023,1040,1734,Delivery,7,185.39,2,2,0,0,0
07/16/2023,1040,1734,Store,262,2996.5,46,54,16,15,175.01
07/17/2023,1040,1734,Delivery,10,206.47,1,0,0,0,0
07/17/2023,1040,1734,Store,482,5225.19,81,97,25,24,285.42
07/18/2023,1040,1734,Delivery,7,114.29,1,0,0,0,0
07/18/2023,1040,1734,Store,418,4512.57,65,99,28,28,283.74
07/19/2023,1040,1734,Delivery,6,76.17,0,0,0,0,0
07/19/2023,1040,1734,Store,443,4965.87,61,93,25,21,330.31
07/20/2023,1040,1734,Delivery,3,48.85,1,0,0,0,0
07/20/2023,1040,1734,Store,453,4820.34,60,86,24,24,271.29
07/21/2023,1040,1734,Delivery,5,110.12,0,0,0,0,0
07/21/2023,1040,1734,Store,506,5527.55,82,100,25,22,256.05
07/22/2023,1040,1734,Delivery,3,61.01,0,0,0,0,0
07/22/2023,1040,1734,Store,354,3990.84,55,86,23,22,262.8
07/23/2023,1040,1734,Delivery,4,76.86,0,1,0,0,0
07/23/2023,1040,1734,Store,284,3055.29,50,54,14,14,158.12
07/24/2023,1040,1734,Delivery,4,94.24,0,0,0,0,0
07/24/2023,1040,1734,Store,421,4621.97,67,88,27,23,222.69
07/25/2023,1040,1734,Delivery,11,189.07,4,0,0,0,0
07/25/2023,1040,1734,Store,425,4649.07,71,97,29,29,314.2
07/26/2023,1040,1734,Delivery,5,79.67,0,0,0,0,0
07/26/2023,1040,1734,Store,488,5409.45,86,115,32,30,362.33
07/27/2023,1040,1734,Delivery,10,173.01,3,2,0,0,0
07/27/2023,1040,1734,Store,471,5187.7,86,92,23,22,239.46
07/28/2023,1040,1734,Delivery,12,296.01,3,1,0,0,0
07/28/2023,1040,1734,Store,469,5253.87,71,119,27,25,268.48
07/29/2023,1040,1734,Delivery,5,96.71,0,1,0,0,0
07/29/2023,1040,1734,Store,401,4625.54,65,93,23,18,264.9
07/30/2023,1040,1734,Delivery,0,0,0,0,0,0,0
07/30/2023,1040,1734,Store,294,3562.42,52,74,20,16,215.6
07/31/2023,1040,1734,Delivery,7,134.91,3,1,0,0,0
07/31/2023,1040,1734,Store,434,4786.11,70,109,40,36,453.59
08/01/2023,1040,1734,Delivery,5,121.04,1,0,0,0,0
08/01/2023,1040,1734,Store,481,5180.12,96,119,38,31,320.75
08/02/2023,1040,1734,Delivery,5,104.71,2,0,0,0,0
08/02/2023,1040,1734,Store,458,4969.34,74,95,23,16,222.51
08/03/2023,1040,1734,Delivery,6,108.54,1,0,0,0,0
08/03/2023,1040,1734,Store,489,5471.21,76,120,42,34,359.28
08/04/2023,1040,1734,Delivery,7,151.29,3,0,0,0,0
08/04/2023,1040,1734,Store,497,5712.59,80,94,32,30,332.72
08/05/2023,1040,1734,Delivery,5,102.54,2,0,0,0,0
08/05/2023,1040,1734,Store,365,4450.18,59,93,29,26,388.01
08/06/2023,1040,1734,Delivery,5,106.51,2,0,0,0,0
08/06/2023,1040,1734,Store,297,3411.43,46,60,21,18,260.32
08/07/2023,1040,1734,Delivery,6,115.17,0,0,0,0,0
08/07/2023,1040,1734,Store,487,5479.12,69,108,29,28,302.54
08/08/2023,1040,1734,Delivery,3,68.58,1,0,0,0,0
08/08/2023,1040,1734,Store,439,4643.88,71,104,29,26,301.48
08/09/2023,1040,1734,Delivery,4,72.82,1,0,0,0,0
08/09/2023,1040,1734,Store,439,5109.34,64,101,30,29,377.15
08/10/2023,1040,1734,Delivery,10,158.09,3,1,0,0,0
08/10/2023,1040,1734,Store,476,4985.9,59,85,18,18,236.2
08/11/2023,1040,1734,Delivery,4,63.47,1,0,0,0,0
08/11/2023,1040,1734,Store,468,5231.59,79,113,33,30,313.39
08/12/2023,1040,1734,Delivery,2,40.92,0,0,0,0,0
08/12/2023,1040,1734,Store,309,3375.7,50,56,18,17,130.77
08/13/2023,1040,1734,Delivery,3,52.12,1,0,0,0,0
08/13/2023,1040,1734,Store,293,3534.36,46,43,13,13,166.16
08/14/2023,1040,1734,Delivery,3,47.66,0,0,0,0,0
08/14/2023,1040,1734,Store,481,5364.93,67,98,33,32,341.7
08/15/2023,1040,1734,Delivery,5,43.34,0,0,0,0,0
08/15/2023,1040,1734,Store,432,5019.86,67,106,33,27,317.33
08/16/2023,1040,1734,Delivery,5,113.33,1,2,0,0,0
08/16/2023,1040,1734,Store,455,5051.91,77,112,39,37,448.14
11/03/2022,1041,1744,Delivery,11,214.15,1,0,0,0,0
11/03/2022,1041,1744,Store,576,6270.63,72,67,0,0,0
11/04/2022,1041,1744,Delivery,9,197.55,2,1,0,0,0
11/04/2022,1041,1744,Store,660,7383.35,104,70,0,0,0
11/05/2022,1041,1744,Delivery,13,271.73,2,3,0,0,0
11/05/2022,1041,1744,Store,459,5586.22,73,49,0,0,0
11/06/2022,1041,1744,Delivery,11,213.43,1,0,0,0,0
11/06/2022,1041,1744,Store,393,4900.55,70,40,0,0,0
11/07/2022,1041,1744,Delivery,10,204.51,0,5,0,0,0
11/07/2022,1041,1744,Store,539,5888.75,93,53,0,0,0
11/08/2022,1041,1744,Delivery,15,325.67,2,0,0,0,0
11/08/2022,1041,1744,Store,534,5987.43,81,59,0,0,0
11/09/2022,1041,1744,Delivery,8,159.69,1,2,0,0,0
11/09/2022,1041,1744,Store,573,6015.21,74,76,0,0,0
11/10/2022,1041,1744,Delivery,12,253.22,5,2,0,0,0
11/10/2022,1041,1744,Store,559,6425.9,112,65,0,0,0
11/11/2022,1041,1744,Delivery,21,369.11,2,5,0,0,0
11/11/2022,1041,1744,Store,540,5876.17,72,51,0,0,0
11/12/2022,1041,1744,Delivery,16,329.32,5,0,0,0,0
11/12/2022,1041,1744,Store,472,5552.16,56,64,0,0,0
11/13/2022,1041,1744,Delivery,5,103.7,0,0,0,0,0
11/13/2022,1041,1744,Store,393,4465.66,62,38,0,0,0
11/14/2022,1041,1744,Delivery,4,84.35,0,3,0,0,0
11/14/2022,1041,1744,Store,483,5001.71,68,61,0,0,0
11/15/2022,1041,1744,Delivery,5,133.03,2,0,0,0,0
11/15/2022,1041,1744,Store,470,5209.98,81,48,0,0,0
11/16/2022,1041,1744,Delivery,4,83.81,1,0,0,0,0
11/16/2022,1041,1744,Store,532,5798.73,113,65,0,0,0
11/17/2022,1041,1744,Delivery,6,140.76,2,0,0,0,0
11/17/2022,1041,1744,Store,531,5756.15,90,63,0,0,0
11/18/2022,1041,1744,Delivery,14,301.05,1,0,0,0,0
11/18/2022,1041,1744,Store,595,6891.74,123,59,0,0,0
11/19/2022,1041,1744,Delivery,9,197.97,2,1,0,0,0
11/19/2022,1041,1744,Store,505,6122.51,98,61,0,0,0
11/20/2022,1041,1744,Delivery,12,183.28,0,2,0,0,0
11/20/2022,1041,1744,Store,327,3879.81,71,41,0,0,0
11/21/2022,1041,1744,Delivery,9,211.79,3,0,0,0,0
11/21/2022,1041,1744,Store,484,5402.88,96,62,0,0,0
11/22/2022,1041,1744,Delivery,7,141.41,1,0,0,0,0
11/22/2022,1041,1744,Store,524,5914.11,103,71,0,0,0
11/23/2022,1041,1744,Delivery,7,180.98,0,3,0,0,0
11/23/2022,1041,1744,Store,620,7281.06,150,78,0,0,0
11/25/2022,1041,1744,Delivery,10,279.4,5,0,0,0,0
11/25/2022,1041,1744,Store,407,4691.55,81,35,0,0,0
11/26/2022,1041,1744,Delivery,7,140.93,1,0,0,0,0
11/26/2022,1041,1744,Store,378,4585.04,84,28,0,0,0
11/27/2022,1041,1744,Delivery,9,158.84,0,0,0,0,0
11/27/2022,1041,1744,Store,394,4606.86,85,52,0,0,0
11/28/2022,1041,1744,Delivery,13,200.27,3,0,0,0,0
11/28/2022,1041,1744,Store,517,5721.85,97,52,0,0,0
11/29/2022,1041,1744,Delivery,12,322.98,6,3,0,0,0
11/29/2022,1041,1744,Store,505,5641.66,82,53,0,0,0
11/30/2022,1041,1744,Delivery,6,129.41,0,0,0,0,0
11/30/2022,1041,1744,Store,515,5858.83,127,43,0,0,0
12/01/2022,1041,1744,Delivery,20,472.05,4,1,0,0,0
12/01/2022,1041,1744,Store,620,7193.36,107,103,22,20,232.72
12/02/2022,1041,1744,Delivery,11,219.85,2,0,0,0,0
12/02/2022,1041,1744,Store,613,7420.51,122,94,22,21,284.7
12/03/2022,1041,1744,Delivery,16,278,4,0,0,0,0
12/03/2022,1041,1744,Store,471,5702.48,89,93,20,17,243.51
12/04/2022,1041,1744,Delivery,7,144.43,0,0,0,0,0
12/04/2022,1041,1744,Store,408,5161.17,73,71,12,12,148.33
12/05/2022,1041,1744,Delivery,7,153.73,1,1,0,0,0
12/05/2022,1041,1744,Store,537,6196.94,77,108,29,27,359.88
12/06/2022,1041,1744,Delivery,9,172.78,2,0,0,0,0
12/06/2022,1041,1744,Store,539,5986.28,96,123,30,29,364.19
12/07/2022,1041,1744,Delivery,6,110.41,1,0,0,0,0
12/07/2022,1041,1744,Store,507,5773.95,93,115,35,29,428.46
12/08/2022,1041,1744,Delivery,11,231.84,3,3,0,0,0
12/08/2022,1041,1744,Store,527,6287.8,100,126,34,32,386.8
12/09/2022,1041,1744,Delivery,10,153.69,2,1,0,0,0
12/09/2022,1041,1744,Store,592,6997.81,86,113,29,27,332.24
12/10/2022,1041,1744,Delivery,12,311.05,2,3,0,0,0
12/10/2022,1041,1744,Store,487,6287.4,97,96,24,22,315.93
12/11/2022,1041,1744,Delivery,11,241.72,0,2,0,0,0
12/11/2022,1041,1744,Store,301,3648.39,48,68,19,19,225.54
12/12/2022,1041,1744,Delivery,8,167.74,0,5,0,0,0
12/12/2022,1041,1744,Store,547,6008.6,84,148,47,40,464.45
12/13/2022,1041,1744,Delivery,15,262.15,2,2,0,0,0
12/13/2022,1041,1744,Store,515,5724.82,89,93,23,23,314.2
12/14/2022,1041,1744,Delivery,6,121.74,0,0,0,0,0
12/14/2022,1041,1744,Store,556,6301.87,100,109,35,30,326.05
12/15/2022,1041,1744,Delivery,9,181.2,0,0,0,0,0
12/15/2022,1041,1744,Store,373,4739.52,79,66,19,17,270.08
12/16/2022,1041,1744,Delivery,14,326.15,4,0,0,0,0
12/16/2022,1041,1744,Store,570,7050.94,96,134,41,38,505.77
12/17/2022,1041,1744,Delivery,10,218.23,2,0,0,0,0
12/17/2022,1041,1744,Store,502,6020.62,90,148,48,46,526.29
12/18/2022,1041,1744,Delivery,12,212.98,3,4,0,0,0
12/18/2022,1041,1744,Store,343,4003.92,62,65,20,19,234.89
12/19/2022,1041,1744,Delivery,5,90.88,1,0,0,0,0
12/19/2022,1041,1744,Store,505,6132.73,110,147,46,41,453.71
12/20/2022,1041,1744,Delivery,4,64.1,0,0,0,0,0
12/20/2022,1041,1744,Store,520,5606.91,76,120,30,27,295.19
12/21/2022,1041,1744,Delivery,9,190.93,2,1,0,0,0
12/21/2022,1041,1744,Store,571,6529.78,119,112,34,31,352.96
12/22/2022,1041,1744,Delivery,9,259.23,3,3,0,0,0
12/22/2022,1041,1744,Store,418,5184.84,57,98,30,27,409.21
12/23/2022,1041,1744,Delivery,7,132.82,2,0,0,0,0
12/23/2022,1041,1744,Store,409,5495.13,81,84,22,19,268
12/24/2022,1041,1744,Delivery,9,143.58,1,1,0,0,0
12/24/2022,1041,1744,Store,311,4046.05,63,102,34,28,338.33
12/26/2022,1041,1744,Delivery,13,288.69,4,2,0,0,0
12/26/2022,1041,1744,Store,376,4969.6,83,107,30,26,320.67
12/27/2022,1041,1744,Delivery,8,166.15,2,1,0,0,0
12/27/2022,1041,1744,Store,450,5012.17,87,98,28,27,354.52
12/28/2022,1041,1744,Delivery,5,81.75,0,0,0,0,0
12/28/2022,1041,1744,Store,473,5241.4,77,89,29,28,330.32
12/29/2022,1041,1744,Delivery,14,284.33,3,0,0,0,0
12/29/2022,1041,1744,Store,569,6599.15,115,132,35,34,486.34
12/30/2022,1041,1744,Delivery,10,213,1,2,0,0,0
12/30/2022,1041,1744,Store,558,6551.17,87,132,42,39,567.9
12/31/2022,1041,1744,Delivery,10,256.08,3,0,0,0,0
12/31/2022,1041,1744,Store,395,4548.07,75,75,17,17,169.7
01/01/2023,1041,1744,Delivery,4,80.38,0,1,0,0,0
01/01/2023,1041,1744,Store,239,3032.5,54,56,19,19,204.05
01/02/2023,1041,1744,Delivery,8,196.4,0,2,0,0,0
01/02/2023,1041,1744,Store,435,5251,93,101,28,28,411.36
01/03/2023,1041,1744,Delivery,7,155.91,1,0,0,0,0
01/03/2023,1041,1744,Store,440,4797.87,74,95,28,28,363.02
01/04/2023,1041,1744,Delivery,7,175.51,1,0,0,0,0
01/04/2023,1041,1744,Store,495,5247.05,81,101,32,31,435.03
01/05/2023,1041,1744,Delivery,4,105.09,1,3,0,0,0
01/05/2023,1041,1744,Store,566,6343.03,105,73,0,0,0
01/06/2023,1041,1744,Delivery,10,229.22,2,1,0,0,0
01/06/2023,1041,1744,Store,557,6388.66,97,63,0,0,0
01/07/2023,1041,1744,Delivery,5,100.89,0,1,0,0,0
01/07/2023,1041,1744,Store,417,4740.54,53,49,0,0,0
01/08/2023,1041,1744,Delivery,5,146.7,1,2,0,0,0
01/08/2023,1041,1744,Store,335,4106.83,45,44,0,0,0
01/09/2023,1041,1744,Delivery,15,276.39,2,6,0,0,0
01/09/2023,1041,1744,Store,447,4582.92,78,54,0,0,0
01/10/2023,1041,1744,Delivery,3,46.08,0,1,0,0,0
01/10/2023,1041,1744,Store,489,5251.61,75,52,0,0,0
01/11/2023,1041,1744,Delivery,9,208.98,1,0,0,0,0
01/11/2023,1041,1744,Store,467,5134,84,60,0,0,0
01/12/2023,1041,1744,Delivery,10,233.79,0,0,0,0,0
01/12/2023,1041,1744,Store,494,5355.91,84,56,0,0,0
01/13/2023,1041,1744,Delivery,11,256.69,0,2,0,0,0
01/13/2023,1041,1744,Store,572,6555.13,92,80,0,0,0
01/14/2023,1041,1744,Delivery,20,490.5,2,6,0,0,0
01/14/2023,1041,1744,Store,409,5082.3,64,55,0,0,0
01/15/2023,1041,1744,Delivery,11,266.32,1,2,0,0,0
01/15/2023,1041,1744,Store,361,4162.56,61,41,0,0,0
01/16/2023,1041,1744,Delivery,5,85.27,0,2,0,0,0
01/16/2023,1041,1744,Store,434,4869.4,78,61,0,0,0
01/17/2023,1041,1744,Delivery,12,207.97,3,1,0,0,0
01/17/2023,1041,1744,Store,465,4766.85,72,73,0,0,0
01/18/2023,1041,1744,Delivery,13,273.67,1,3,0,0,0
01/18/2023,1041,1744,Store,499,5137.94,83,64,0,0,0
01/19/2023,1041,1744,Delivery,9,234.47,0,0,0,0,0
01/19/2023,1041,1744,Store,521,5921.81,80,54,0,0,0
01/20/2023,1041,1744,Delivery,12,284.1,3,1,0,0,0
01/20/2023,1041,1744,Store,545,6100.91,89,61,0,0,0
01/21/2023,1041,1744,Delivery,6,119.32,0,0,0,0,0
01/21/2023,1041,1744,Store,406,4973.92,52,36,0,0,0
01/22/2023,1041,1744,Delivery,7,153.41,1,0,0,0,0
01/22/2023,1041,1744,Store,337,3565.25,41,40,0,0,0
01/23/2023,1041,1744,Delivery,9,179.97,0,3,0,0,0
01/23/2023,1041,1744,Store,424,4492.68,75,52,0,0,0
01/24/2023,1041,1744,Delivery,5,114.79,1,0,0,0,0
01/24/2023,1041,1744,Store,488,5357.35,62,51,0,0,0
01/25/2023,1041,1744,Delivery,12,254.43,5,4,0,0,0
01/25/2023,1041,1744,Store,405,4382.91,60,37,0,0,0
04/20/2023,1041,1744,Delivery,6,127.92,1,2,0,0,0
04/20/2023,1041,1744,Store,547,6502.49,87,84,0,0,0
04/21/2023,1041,1744,Delivery,8,194.2,0,0,0,0,0
04/21/2023,1041,1744,Store,629,7492.32,116,70,0,0,0
04/22/2023,1041,1744,Delivery,4,73.12,0,2,0,0,0
04/22/2023,1041,1744,Store,518,6076.83,75,46,0,0,0
04/23/2023,1041,1744,Delivery,13,255.24,3,1,0,0,0
04/23/2023,1041,1744,Store,423,5051.07,64,58,0,0,0
04/24/2023,1041,1744,Delivery,10,204.88,1,0,0,0,0
04/24/2023,1041,1744,Store,548,5847.86,82,66,0,0,0
04/25/2023,1041,1744,Delivery,14,291.21,4,0,0,0,0
04/25/2023,1041,1744,Store,486,5302.91,69,46,0,0,0
04/26/2023,1041,1744,Delivery,9,234.87,0,0,0,0,0
04/26/2023,1041,1744,Store,527,6031.9,96,71,0,0,0
04/27/2023,1041,1744,Delivery,8,207.07,2,0,0,0,0
04/27/2023,1041,1744,Store,591,6708.19,85,63,0,0,0
04/28/2023,1041,1744,Delivery,19,429.25,3,2,0,0,0
04/28/2023,1041,1744,Store,557,6540.24,92,63,0,0,0
04/29/2023,1041,1744,Delivery,16,339.02,3,1,0,0,0
04/29/2023,1041,1744,Store,482,5675.17,76,63,0,0,0
04/30/2023,1041,1744,Delivery,14,361.27,8,0,0,0,0
04/30/2023,1041,1744,Store,403,5156.9,56,60,0,0,0
05/01/2023,1041,1744,Delivery,15,326.11,4,1,0,0,0
05/01/2023,1041,1744,Store,546,5895.52,89,76,0,0,0
05/02/2023,1041,1744,Delivery,14,356.07,2,0,0,0,0
05/02/2023,1041,1744,Store,501,5348.6,68,71,0,0,0
05/03/2023,1041,1744,Delivery,15,279.44,1,0,0,0,0
05/03/2023,1041,1744,Store,555,6224.05,96,76,0,0,0
05/04/2023,1041,1744,Delivery,12,272.38,3,0,0,0,0
05/04/2023,1041,1744,Store,564,6672.4,99,76,0,0,0
05/05/2023,1041,1744,Delivery,11,283.35,7,1,0,0,0
05/05/2023,1041,1744,Store,617,6851.08,81,64,0,0,0
05/06/2023,1041,1744,Delivery,9,198.71,3,0,0,0,0
05/06/2023,1041,1744,Store,517,6132.53,109,68,0,0,0
05/07/2023,1041,1744,Delivery,12,286.15,3,1,0,0,0
05/07/2023,1041,1744,Store,448,5496.95,83,49,0,0,0
05/08/2023,1041,1744,Delivery,7,214.04,1,2,0,0,0
05/08/2023,1041,1744,Store,553,6160.67,90,72,0,0,0
05/09/2023,1041,1744,Delivery,9,176.48,1,0,0,0,0
05/09/2023,1041,1744,Store,539,5743.86,79,68,0,0,0
05/10/2023,1041,1744,Delivery,3,56.72,0,0,0,0,0
05/10/2023,1041,1744,Store,555,6286.77,114,55,0,0,0
05/11/2023,1041,1744,Delivery,15,351.51,1,0,0,0,0
05/11/2023,1041,1744,Store,566,6022.8,79,49,0,0,0
05/12/2023,1041,1744,Delivery,11,237.95,2,0,0,0,0
05/12/2023,1041,1744,Store,592,6844.28,97,70,0,0,0
05/13/2023,1041,1744,Delivery,12,307.42,3,0,0,0,0
05/13/2023,1041,1744,Store,519,6441.02,101,65,0,0,0
05/14/2023,1041,1744,Delivery,8,146.06,0,0,0,0,0
05/14/2023,1041,1744,Store,392,4401.18,63,57,0,0,0
05/15/2023,1041,1744,Delivery,14,256.92,4,0,0,0,0
05/15/2023,1041,1744,Store,498,5392.39,69,68,0,0,0
05/16/2023,1041,1744,Delivery,6,102.88,0,0,0,0,0
05/16/2023,1041,1744,Store,554,5958.3,106,66,0,0,0
05/17/2023,1041,1744,Delivery,12,293.31,3,2,0,0,0
05/17/2023,1041,1744,Store,539,5779.67,97,59,0,0,0
05/18/2023,1041,1744,Delivery,7,181.29,5,0,0,0,0
05/18/2023,1041,1744,Store,563,6428.23,93,121,36,34,425.71
05/19/2023,1041,1744,Delivery,14,271.68,4,1,0,0,0
05/19/2023,1041,1744,Store,631,7278.6,100,95,26,21,238.34
05/20/2023,1041,1744,Delivery,12,248.25,1,0,0,0,0
05/20/2023,1041,1744,Store,519,6636.91,101,91,30,28,326.41
05/21/2023,1041,1744,Delivery,19,552.82,7,0,0,0,0
05/21/2023,1041,1744,Store,434,5101.81,80,105,31,30,333.2
05/22/2023,1041,1744,Delivery,7,116.47,0,0,0,0,0
05/22/2023,1041,1744,Store,491,5235.01,84,104,32,30,358.11
05/23/2023,1041,1744,Delivery,10,183.13,0,1,0,0,0
05/23/2023,1041,1744,Store,536,5816.38,93,78,26,25,218.21
05/24/2023,1041,1744,Delivery,8,162.44,1,2,0,0,0
05/24/2023,1041,1744,Store,536,6115.14,96,111,26,26,282.32
05/25/2023,1041,1744,Delivery,16,347.36,1,2,0,0,0
05/25/2023,1041,1744,Store,618,7013.3,109,126,38,37,400.18
05/26/2023,1041,1744,Delivery,12,205.34,2,1,0,0,0
05/26/2023,1041,1744,Store,649,7634.77,113,151,38,34,378.38
05/27/2023,1041,1744,Delivery,7,166.94,3,1,0,0,0
05/27/2023,1041,1744,Store,416,5100.19,73,110,38,32,354.16
05/28/2023,1041,1744,Delivery,17,345.92,1,1,0,0,0
05/28/2023,1041,1744,Store,388,4712.4,62,86,29,26,383.65
05/29/2023,1041,1744,Delivery,10,219.14,4,1,0,0,0
05/29/2023,1041,1744,Store,396,4755.71,69,107,35,31,390.85
05/30/2023,1041,1744,Delivery,11,232.48,2,0,0,0,0
05/30/2023,1041,1744,Store,513,5494.56,58,118,44,42,481.81
05/31/2023,1041,1744,Delivery,11,246.38,1,1,0,0,0
05/31/2023,1041,1744,Store,541,5695.58,97,133,50,45,493.6
06/01/2023,1041,1744,Delivery,7,269.42,5,1,0,0,0
06/01/2023,1041,1744,Store,650,7435.04,120,146,49,45,517.61
06/02/2023,1041,1744,Delivery,12,241.37,2,1,0,0,0
06/02/2023,1041,1744,Store,652,7587.05,98,147,47,42,517.04
06/03/2023,1041,1744,Delivery,14,318.82,0,0,0,0,0
06/03/2023,1041,1744,Store,579,7019.51,104,120,36,33,394.75
06/04/2023,1041,1744,Delivery,15,334.86,5,1,0,0,0
06/04/2023,1041,1744,Store,442,5316.43,63,123,45,42,571.19
06/05/2023,1041,1744,Delivery,13,275.75,2,4,0,0,0
06/05/2023,1041,1744,Store,484,5184.34,67,133,49,46,496.24
06/06/2023,1041,1744,Delivery,8,173.38,2,0,0,0,0
06/06/2023,1041,1744,Store,513,5468.55,71,129,42,40,392.83
06/07/2023,1041,1744,Delivery,8,205.63,1,0,0,0,0
06/07/2023,1041,1744,Store,477,5311.32,66,130,49,44,483.2
06/08/2023,1041,1744,Delivery,17,437.4,4,2,0,0,0
06/08/2023,1041,1744,Store,595,6767.9,80,191,70,58,638.14
06/09/2023,1041,1744,Delivery,5,113.16,1,1,0,0,0
06/09/2023,1041,1744,Store,651,7920.03,116,192,75,60,796.07
06/10/2023,1041,1744,Delivery,10,206.98,1,0,0,0,0
06/10/2023,1041,1744,Store,534,6374.24,90,145,47,42,510.62
06/11/2023,1041,1744,Delivery,7,148.55,0,2,0,0,0
06/11/2023,1041,1744,Store,398,4590.96,56,120,44,35,486.89
06/12/2023,1041,1744,Delivery,16,294.5,2,0,0,0,0
06/12/2023,1041,1744,Store,472,5438.55,86,114,42,34,430.62
06/13/2023,1041,1744,Delivery,12,225.8,3,0,0,0,0
06/13/2023,1041,1744,Store,528,5568.1,67,171,66,56,675.89
06/14/2023,1041,1744,Delivery,7,158.58,1,1,0,0,0
06/14/2023,1041,1744,Store,519,5807.78,83,154,59,54,587.93
06/15/2023,1041,1744,Delivery,8,256.86,1,3,0,0,0
06/15/2023,1041,1744,Store,546,6270.25,79,154,56,47,575.35
06/16/2023,1041,1744,Delivery,13,247.69,2,3,0,0,0
06/16/2023,1041,1744,Store,586,6857,98,157,54,52,567.74
06/17/2023,1041,1744,Delivery,17,428.74,5,1,0,0,0
06/17/2023,1041,1744,Store,457,5179.22,81,147,63,51,604.8
06/18/2023,1041,1744,Delivery,11,253.35,2,3,0,0,0
06/18/2023,1041,1744,Store,375,4525.34,75,107,40,34,390.18
06/19/2023,1041,1744,Delivery,8,169.98,2,0,0,0,0
06/19/2023,1041,1744,Store,503,5221.35,58,93,32,28,333.07
06/20/2023,1041,1744,Delivery,12,213.66,1,2,0,0,0
06/20/2023,1041,1744,Store,455,4717.38,61,127,47,43,443.46
06/21/2023,1041,1744,Delivery,15,293,1,2,0,0,0
06/21/2023,1041,1744,Store,569,6117.95,102,121,40,38,446.62
06/22/2023,1041,1744,Delivery,9,134.63,1,1,0,0,0
06/22/2023,1041,1744,Store,561,6063.31,96,134,45,38,371.9
06/23/2023,1041,1744,Delivery,10,161.44,2,0,0,0,0
06/23/2023,1041,1744,Store,627,7234.52,92,154,56,54,578.77
06/24/2023,1041,1744,Delivery,16,370.64,2,2,0,0,0
06/24/2023,1041,1744,Store,445,5320.98,69,146,53,44,596.67
06/25/2023,1041,1744,Delivery,8,158.02,1,1,0,0,0
06/25/2023,1041,1744,Store,355,3831.7,53,98,37,33,314.37
06/26/2023,1041,1744,Delivery,14,334.2,6,1,0,0,0
06/26/2023,1041,1744,Store,490,4960.47,53,142,59,53,589.55
06/27/2023,1041,1744,Delivery,7,144.59,3,0,0,0,0
06/27/2023,1041,1744,Store,531,5544.95,82,133,47,47,429.32
06/28/2023,1041,1744,Delivery,18,369.08,3,2,0,0,0
06/28/2023,1041,1744,Store,504,5427.7,90,158,53,48,502.07
06/29/2023,1041,1744,Delivery,10,229.07,4,0,0,0,0
06/29/2023,1041,1744,Store,573,6621.47,84,154,57,48,552.76
06/30/2023,1041,1744,Delivery,10,191.21,1,2,0,0,0
06/30/2023,1041,1744,Store,661,7700.32,102,169,65,53,720.54
07/01/2023,1041,1744,Delivery,11,285.97,7,0,0,0,0
07/01/2023,1041,1744,Store,516,6412.23,91,137,55,47,646.05
07/02/2023,1041,1744,Delivery,20,435.74,7,0,0,0,0
07/02/2023,1041,1744,Store,370,4176.27,47,90,30,28,338.17
